service_name,company_name,service_id,consumerIdentification,orientation,patter_regular,ejemplo
Elim Chiclayo,Elim Chiclayo,6C0BC77C-03E3-4DF7-8C6A-7855EF032271,DNI,,,
Elim Canto Grande,Elim Canto Grande,94FDBDA7-1242-448E-AA8C-82BF2247C43F,DNI,,,
Elim Breña,Elim Breña,E860B46B-3EEE-4A2B-BEA0-9BDF2C5B00A9,DNI,,,
Recibo de Luz,Electrosur,27b29f95-290d-42df-99cb-91c69dfc826e,Número de Suministro,"Escribe los 9 dígitos de tu Número de Suministro. Encuéntralo en la esquina superior derecha del recibo o llamando al canal de atención de ELECTROSUR, al (052) 583316.<br><br>Evita ingresa el número de recibo (por ejemplo: S1006908721) para que puedas hacer tus pagos.",,
Consumo de Energía,Electronorte,fb27035a-81f0-4687-a387-c2a7c4ba87e0,Código de Cliente o Suministro,"Escribe los 8 dígitos de tu Código de Cliente o Suministro. Encuéntralo en la parte central superior de tu recibo o llamando al canal de atención de ELECTRONORTE, al 0-801-71003.<br><br>Por ejemplo: 41109815",,
Recibo de Luz,Electrodunas,7cb970fa-256f-4d0f-bdee-17b6272029c4,Nro. de Suministro,"Escribe los 9 dígitos de tu número de Suministro. Encuéntralo en la esquina superior derecha del recibo en color naranja o llamando al canal de atención de ELECTRODUNAS, al (056) 581660.<br><br>Evita ingresar el número del recibo (por ejemplo: S00144457321) para que puedas hacer tus pagos.",,
Consumo de Energía,Electrocentro,a426248b-4cb3-4b22-80e9-6b12f68a5eb9,Cod. Cliente,"Escribe los 8 dígitos de tu Código de cliente. Encuéntralo en la parte superior del recibo o llamando al canal de atención de ELECTROCENTRO, al 992060020 o 0-801-71002.",,
Recibo de Luz,Electro Ucayali,4297218b-950e-4c3a-8ff4-db95844e8f9c,Nro. de Suministro o Inscripción,"Escribe los 6 dígitos de tu número de Suministro. Encuéntralo en la esquina derecha superior del recibo (zona verde) o llamando al canal de atención de ELECTRO UCAYALI, al (01) 350-6287.<br><br>Por ejemplo: 487184",,
Consumo de Energía,Electro Tocache,FE88086E-7DFC-453A-969D-EC441D5473CD,Nro. de Suministro,El número de suministro sólo contiene números. <br>Por ejemplo: 44950<br><br> Evita ingresar el número de recibo (por ejemplo S00101761439) para que puedas realizar tus pagos.,,
1 PAGO DE ENERGIA,Electro Sur Este,6ee6bd10-62ce-4357-bba5-fdc2d4389316,Código de Cliente o Suministro,Escribe los 10 dígitos de tu código de cliente o suministro. Encuéntralo en la esquina superior del recibo (en amarillo) o llamando al canal de atención de ELECTRO SUR ESTE (0800-00053).,,
Pago de Luz,Electro Puno SAA,cae1ee71-de91-4a1c-beb9-2a5e4169c805,Nro. de Cliente,Escribe los 9 dígitos de su número de cliente (suministro).<br>Por ejemplo:010020211<br>Lo puedes encontrar en la esquina superior del recibo (en naranja) o llamando al canal de atención ELECTRO PUNO S.A.A. (051-366066).,,
PAGO DE ENERGIA,Electro Oriente SA,b8bff5c6-9dd9-4239-aff7-39cb46dbf773,Nro. de Contrato o Suministro,"Escribe los 9 dígitos de tu Número de Contrato o Suministro. Encuéntralo en la esquina superior derecha o esquina inferior izquierda, o llamando a ELECTRO ORIENTE, al (01) 350-6289.<br><br>Evita ingresar el número de recibo (por ejemplo: S10307063666) para que puedas hacer tus pagos.",,
Edificio El Sol,EL SOL - NEXO,1a301279-ae55-45cd-a525-3273d81004a3,Nro. de Departamento,,,
Cuota Mensual,El Remanso,2e95d459-f147-42ab-9a87-a3a9ce02010b,RUC O DNI del Comprador,,,
Pagos Soles ,El Quinde Shopping Plaza SAC ,c99c86f7-3e7b-42fc-b764-25b43a883153,Ruc del Locatorio ,,,
Pensiones,El Porvenir - Chepen,d08f8c92-10b4-4100-9d0f-68c8347bd022,Código del Alumno,El código de alumno tiene 9 dígitos entre números y letras.<br>Por ejemplo: A81091796,,
Pago Letras Cuotas ,El Pino - Gerpal SAC ,c1a8b7e4-16b9-4342-9ecd-308938c5a324,Nro. de Contrato,,,
Pago Letras Cuotas,El Pino - Gerpal SAC ,ed599d8e-42e0-47fd-8af4-334fe9a97285,Nro. de Contrato,,,
Cancelación Total de Crédito,Efectiva,C4883369-0558-46CE-B397-C1485562BB64,DNI del Depositante,"Si tienes CE (Carné de Extranjería) debes colocar la C antes del número de documento.<br>Por ejemplo: c008636446 <br><br>Recuerda que puedes pagar hasta S/.3,000 en esta empresa.",,
Pago Anticipado-Reduce Cuota,Efectiva,3B74F99C-4F74-4316-BB02-30A3366DC398,DNI del Depositante,"Si tienes CE (Carné de Extranjería) debes colocar la C antes del número de documento.<br>Por ejemplo: c008636446 <br><br>Recuerda que puedes pagar hasta S/.3,000 en esta empresa.",,
Pago Anticipado-Reduce Plazo,Efectiva,3500BAFC-4796-4164-AC8E-9D48029B8695,DNI del Depositante,"Si tienes CE (Carné de Extranjería) debes colocar la C antes del número de documento.<br>Por ejemplo: c008636446 <br><br>Recuerda que puedes pagar hasta S/.3,000 en esta empresa.",,
Pago de Cuotas,Efectiva,2F775213-529E-4EC1-B6C7-C7AC97EC45B7,DNI,"Si tienes CE (Carné de Extranjería) debes colocar la C antes del número de documento.<br>Por ejemplo: c008636446 <br><br>Recuerda que puedes pagar hasta S/.3,000 en esta empresa.",,
Pago de Deuda Castigada,Efectiva,391ac695-c72e-4829-8359-682a3188c6d7,DNI,"Si tienes CE (Carné de Extranjería) debes colocar la C antes del número de documento.<br>Por ejemplo: c008636446 <br><br>Recuerda que puedes pagar hasta S/.3,000 en esta empresa.",,
Publ. Crédito Soles,Editora El Comercio,5b39edc4-9b7e-48d2-9773-e1cec0fdd466,Cod. Cliente,,,
Suscripciones Soles,Editora El Comercio,ec53b5a1-d4a8-4f16-a81b-b7e99955faa1,Cod. Cliente,,,
Edificio Vitra,Edificio Vitra,bd526381-42ba-4725-88c5-d39b6ed8e923,Cod. Cliente,,,
Edificio Victor Andres Belaunde,Edificio Victor Andres Belaunde,3af5125b-6d85-4068-a293-02600dbd5159,Cod. Cliente,,,
Edificio Torre Tekton,Edificio Torre Tekton,13865cee-b81f-4bd7-9164-a4d000a77c15,Cod. Cliente,,,
Edificio Thu,Edificio Thu,31186BCA-1DCB-4782-B38D-848773F50B19,Departamento,,,
Edificio Tanguis,Edificio Tanguis,38561778-396d-4905-b2d5-16ef4dbbe327,Cod. Cliente,,,
Edificio T-Tower,Edificio T-Tower,30175306-8e3f-4524-aaa2-6621e82ff9af,Cod. Cliente,,,
Edificio S29,EDIFICIO S29 - NEXO,C36A2939-FFD1-4768-95E2-FC1C265556EF,Departamento,,,
Edificio Qubo,Edificio Qubo ,d329523c-7dda-4f70-8e36-573a437d645c,Cod. Cliente,,,
Edificio Quattro,Edificio Quattro,19bcd7b8-448e-4399-8653-5eca67b8c1de,Cod. Cliente,,,
Edificio Prisma B.T.,Edificio Prisma B.T.,08597ecd-f496-4972-b7c8-8f9a9580d2c6,Cod. Cliente,,,
Edificio Prime Tower,Edificio Prime Tower,c83c291c-6cdc-4052-9732-0754838af272,Cod. Cliente,,,
Edificio Polo II,Edificio Polo II,54de89c6-2bb2-4e69-b378-5273f2dc6dc8,Cod. Cliente,,,
Edificio Panorama Torre 1,Edificio Panorama Torre 1,acd33799-b470-466c-94a1-929cc69733ea,Cod. Cliente,,,
Edificio Panorama - Estacionamientos,Edificio Panorama - Estacionamientos,a4592dcf-ad9b-460c-bb48-edd821550b23,Cod. Cliente,,,
Edificio Onyx,Edificio Onyx,759dd233-765c-48b5-961a-92a832189ab6,Cod. Cliente,,,
Edificio Nacional,Edificio Nacional,fbfbe63c-c729-4fcd-95ae-7777c4221d4f,Cod. Cliente,,,
Edificio Metrópolis,Edificio Metrópolis,d44c321d-f274-418b-850b-46b168a6bd02,Cod. Cliente,,,
Edificio Lit One,Edificio Lit One,50f64359-ea14-4e22-b925-4d347135ee76,Cod. Cliente,,,
Edificio Link Tower,Edificio Link Tower,d3d402c0-1afd-4117-b88b-48f9ba7b342d,Cod. Cliente,,,
Edificio Jade,Edificio Jade,678DF17F-F568-4430-B34A-562BF5846C36,Departamento,,,
Edificio Ichma,Edificio Ichma ,33d3190f-c6ce-45e1-8eb9-27b9ba39695c,Cod. Cliente,,,
Edificio Celmo,Edificio Celmo,20d5ab23-3efe-4872-82f3-9a06275f48fd,Cod. Cliente,,,
Mantenimiento,Edificio Be525 - Enlaces,45F92633-10D4-4AE5-A487-14736FB393EA,BE y Dpto,Por ejemplo: BE305,,
Edificio Barlovento,Edificio Barlovento,e83b9ed0-1dc6-4345-83f5-18c685f28129,Cod. Cliente,,,
Edificio Alberto El Campo,Edificio Alberto el Campo,1c48fd09-9718-4b13-994e-b6ecc2df0178,Cod. Cliente,,,
Mantenimiento,Edificio 398 - Enlaces Adm Inm,a62e15c6-f6e3-4322-9460-a8e5d418d48f,Departamento,,,
Cobranza Soles,EDAPROSPO,9631e5cc-000a-46a5-b3d0-4d86a51845f1,Código de Préstamo,,,
Cobranzas,Ecobesa,8762A2E3-2B05-4B8B-AD38-5FAF38D6FEC4,Cod. Cliente,,,
Recarga Personas,EasyWay,59c21e63-7ede-4562-8208-2bce371bb3ab,Placa de Vehículo,Ingresa tu Placa en MAYÚSCULAS y sin guiones.<br>Por ejemplo: ABC123,,
Recarga Empresa,EasyWay,1dbdf074-2559-4bd9-b59d-33e54efec9b5,Placa de Vehículo,Ingresa tu Placa en MAYÚSCULAS y sin guiones.<br>Por ejemplo: ABC123,,
Pagos,E-Business Interchange ,1d16bce3-0d5b-484b-9da6-13a7d57bdc03,RUC,,,
DPUERTO,DPUERTO,DCCD4138-991F-4EFF-98BA-DC5CE95F267C,Codigo de Cliente,,,
DP World Callao Pago Soles ,DP World Callao,d5362324-1a1b-4a08-b23e-6c672778d754,RUC,,,
Dopay,Dopay,BA95D4F6-6D30-490A-8A20-1DDCE54C28E5,Cod. Cliente,,,
Pago de Préstamos,Doctor Sol,96F6F6FA-DF6F-457D-B2E1-08DCA751C2CD,DNI del Depositante,,,
Dizoe Sac,Dizoe Sac,ED282804-A27A-417F-8DE1-A801AE422C28,Dni o Ruc,,,
Pagos Varios Soles,Divecenter SAC,9a05faf3-307d-40f6-89f8-4e8bc8bee4f6,DNI o RUC,,,
Facturas - Otros Soles,Divecenter SAC,68842d89-829f-4094-b2fb-ed98a2098e84,DNI o RUC,,,
Proforma Soles,Divecenter SAC,21bf77eb-bd86-4594-829e-959262711fb4,Nro. de Proforma,,,
Proforma Dólares,Divecenter SAC,6622b76c-e31e-4deb-b0dd-f6ef345866c0,Nro. de Proforma,,,
Cobranza Soles,Distrimax,5143f677-c8a5-4d82-83c3-4cfc603debe3,RUC,,,
Impemar Lima,Distribuidores AC Lindley,7A171991-3969-4D43-A0BD-2D116A5563DB,Cod. Cliente,,,
Distribuidora Senor de Potosi,Distribuidora Señor de Potosi,89BE47C4-5192-4765-9E99-C0CBC4E9D1EF,Dni,,,
Avicola Mamalidia SAC,Distribuidora San Fernando,2B6D9B08-7577-4806-99B3-BA31B34E75F5,RUC o DNI o Cod. de Cliente,,,
Aves Melfa,Distribuidora San Fernando,2E6254CE-DA7C-42F8-833E-8B305746E734,RUC o DNI o Cod Cliente,,,
Distrib. PMA,Distribuidora PMA,E6453788-5770-44E7-8212-839C9E5B1C7F,Cod. Cliente,,,
Distribuidora Mkm,Distribuidora Mkm,552B0AB8-1AF5-490A-ABA9-33D2847EA2A5,Codigo de Cliente,El código de cliente tiene 7 dígitos.<br>Por ejemplo: <b>4012813</b>,,
Distribuidora Ecocesa,Distribuidora Escocesa,1CC96C6D-E008-4883-84A9-3536AF0816C5,Codigo de Cliente,El código de cliente tiene 8 dígitos.<br>Por ejemplo: 10025991,,
Distribuidora Drogueria Alfaro,Distribuidora Drogueria Alfaro,65C0F8D4-26FB-463B-BF03-5F06ADD65E88,RUC,,,
Pago Adelantado,Distribuidora de Autopartes Del Peru SAC,4CDD9746-B01B-4D94-A79C-F70907BECEF7,RUC o DNI o CE o COD CLIE,,,
Cuenta Corriente Soles,Distribuidora de Autopartes Del Peru SAC,cfcb72af-6b32-4ddf-9a35-766bce674c95,RUC,,,
Pago por Documento,Distribuidora de Autopartes Del Peru SAC,68EAFDD7-758F-4056-BB19-E3224878DDD3,RUC o DNI o CE o COD CLIE,,,
Sede Chincha,Distribuciones y Servicios Roma Sac,97C1A5B9-149A-459F-B9DD-42085B11DF37,Codigo de Cliente,La mayoría de códigos de cliente contienen números y letras.<br>Por ejemplo: CH6 / CH14,,
Sede Ayacucho,Distribuciones y Servicios Roma Sac,C3F82A62-41DA-47CC-BA3C-9CF5BD6DD43E,Codigo de Cliente,La mayoría de códigos de cliente contienen números y letras.<br>Por ejemplo: AY7 / AY8,,
Sede Ica,Distribuciones y Servicios Roma Sac,D96D8BD8-8861-44A3-927A-E208ABB8C040,Codigo de Cliente,La mayoría de códigos de clientes contienen números y letras.<br>Por ejemplo: IC7 / IC12,,
Distrib Diaz,Distrib Diaz,B01F1CF8-055C-4D7E-89D6-B24B1D3DB6C6,Codigo de Cliente,,,
Distraroj,Distraroj,DA7145FF-2EB8-4A9E-A329-9A4AFBAD6BB2,Cod. Cliente,,,
Pagos Soles,Dist Drogueria Phryma,a2f125d9-fda2-4739-a853-636ee4fc3611,DNI o RUC,,,
Dismar EIRL,Dismar EIRL,CF5D566D-EC36-4B8B-905B-B9142BFFFAB8,DNI,,,
Disalti,Disalti,FC62CDB9-14D4-4BD8-8CE5-0F00E4403BE9,Codigo de Cliente,El código de cliente tiene 8 dígitos y sólo contiene números.,,
Recarga DIRECTV,DIRECTV,967914bb-3c7e-498b-b672-f1b055834507,Nro. de DNI o Tarjeta Deco,,,
Instalación DIRECTV,DIRECTV,ce43dcdd-29ae-4655-9110-40ebbfdd3140,Código de Pago,,,
Mensualidad PostPago,DIRECTV,de5aa1ec-82da-4131-8007-d63f02e4c2bf,Cod. Cliente,El código de cliente tiene 8 dígitos.<br><br>Por ejemplo: <b>48209154</b>,,
Cobranza Externa,DIRECTV,aa70f75f-a6c1-49cb-b676-a64844a00bee,Cod. Cliente,El código de cliente tiene 8 dígitos.<br><br>Por ejemplo: <b>48209154</b>,,
Diprosel,Diprosel,506DFBD0-4213-48BD-8B20-33006C1BE7AD,Ruc o Dni,,,
Cobranza,DIPROPOR,1516EBB0-7F5C-4759-8E82-88438C1D498B,RUC,,,
Dimexa Lima,Dimexa,d3d710dc-d480-431a-bec0-6614df45264f,DNI o RUC,,,
Dimexa Trujillo,Dimexa,77854337-7991-42ee-8134-9b02e23c71b6,DNI o RUC,,,
Dimexa Arequipa,Dimexa,5a0393b8-8d44-4273-b3fc-b716baebd0cc,DNI o RUC,,,
Dimexa Huancayo,Dimexa,6b1f562e-4095-4709-97fa-80e21ebd5c06,DNI o RUC,,,
Dimexa Tacna,Dimexa,3ca39a61-da18-4556-857d-1f0f6475a331,DNI o RUC,,,
DIISAC,DIISAC,14C9B671-CB28-405D-8115-A224A17B496D,RUC o DNI,,,
Mensualidad,Digo,0A27EE36-95DD-47FF-87AA-CE962ECF6ACB,DNI o RUC,,,
Pago de Servicios,Dignidad Perú,7D31B668-7CA8-450B-8135-351802E4A4E8,DNI,,,
Pagos Varios,Digicem SA,4242EE66-5838-4CD4-AFDE-02E4AB6E6986,RUC,,,
Apudex,Diadia-Insuma,65159221-BF6B-4789-8756-5075E12F19D0,DNI o RUC o Cód. Cliente,,,
Pagos Varios,DHL Express Perú SAC,4cfcd82c-3eed-4174-8a18-6ac76c0acf91,Código Interno,,,
Pago por Nro. de Guía,DHL Express Perú SAC,73690A37-C804-4CE8-A4ED-1348430C0010,Nro. de Guía,El Nro. de Guía contiene 10 dígitos.<br>Por ejemplo: 4838123566,,
Recaudadora Express,DHL Express Perú SAC,105b56be-834e-451b-beae-82a96b485278,Fact-Bol-Nota Cont-DBT,Por ejemplo: 3000512061,,
Pagos Varios 2 - Soles,DHL Express Perú SAC,b1183caa-8c19-407f-94b3-06d09ff218c4,Código Interno,El código interno tiene letras.<br>Por ejemplo: COUNTER557 / CSPERU25 / REEMB2020,,
Pagos Varios 1 - Soles,DHL Express Aduanas Perú SAC,76830385-cb97-43e7-9ea3-8d3548250971,Código Interno ,,,
Cobranza,DFRIO,B3810649-D1C8-4541-9B04-13A2274DC290,Código de Cliente,,,
Préstamos,Derrama Magisterial,d9324c39-74cb-4039-b782-bed2d3828804,DNI Deudor,,,
Aportaciones,Derrama Magisterial,9cf04a23-cfc4-434c-986c-5083c43a12e9,DNI Depositante,,,
Pagos Varios,Deposeguro SAC,b87fbcd7-fbb4-475d-9624-5b424633c4a5,DNI o RUC,,,
Cobranzas,Dehoca SA,2E71514A-5681-41F7-B2CB-9630D30E36E1,Cod. Cliente,El código de cliente tiene el siguiente formato: <b>T179</b>,,
Cobranza,Daro,D01138FE-C3CA-48B7-A449-3724BAA3B7F7,DNI o RUC,,,
Varios Dólares I,Danper Trujillo SAC,63750a95-8386-482c-ad1a-39ba572aba6b,DNI o RUC,,,
Dalimnort Huacho,Dalimnort SAC,50E8C239-32A6-440B-8C47-BD15C2D0CF18,DNI,,,
Dalimnort Huaral,Dalimnort SAC,CAC0A1F3-F4AB-4D93-82FF-A677A7E03138,DNI,,,
Cobranza Soles,CRP Radios,84dc3a4c-f199-49e3-b30d-37286879e5ca,RUC o DNI,,,
Crosland Selva Soles,Crosland Stores SAC,524e6d8e-7672-4f8e-8306-ee851fb2a2b5,Código Credipago,,,
Cotización - Pedidos Soles ,Crosland Automotriz SAC ,4a7abf38-00a9-4ade-b8f5-5c6d7ffd8dcd,Nro. de Cotización o Pedido,,,
Credipago Repuestos Soles,Crosland Automotriz SAC ,B3B59F6F-81AC-4CD1-BF21-94A8EDF93E37,Nro. de Credipago,,,
Credipago Vehículos Soles,Crosland Automotriz SAC ,8d71bc68-b91f-40bd-8d2e-ad7176e0e876,Cod. Cliente,,,
Credipago Vehiculos,Crosland Automotriz SAC ,23115b40-82d2-444c-9412-2eefbad4814b,Cod. Cliente,,,
Credivida Soles,Credivida,743e625f-5a58-4dfa-99f2-17d0bfd1d91e,DNI,,,
Cobranzas,Creditu,5cc7164b-1f0a-42cb-b365-289277bee9c5,DNI,,,
Cuotas Soles,CrediSmart,0D4ED2A4-4E7E-4EBA-9570-33BB1B140905,DNI,,,
Otros Créditos Soles,Credinka,bee7e6f8-187a-407b-a77e-6ddd9a51ba10,DNI - RUC,,,
Pago de Cuotas,CrediFace,5d2255b5-6d33-4774-bed3-26753b7eefc5,DNI,,,
SCTR,Crecer Seguros ,36fcc5dc-b4c1-4998-85ee-6fe7383f775b,DNI - Ruc - Código ,,,
Vida Ley,Crecer Seguros ,7338f540-1e73-4236-b530-9521328f0928,Nro. de Cotización,,,
Recaudación Cauciones Prima Soles,Crecer Seguros ,aaa90444-5e76-447f-a6c8-08de4025b6f7,Nro. de Solicitud ,El número de solicitud tiene el siguiente formato: <b>S37100V0</b>,,
Raíz Soles,CRAC Raíz,6b31822a-6aad-46a3-9cc5-c5467831d0b1,Cod. Cliente,,,
Cotizaciones y Servicios,Country Club Los Cóndores,f5969cf2-6974-401c-90f8-e63f043b583c,Código de Socio,,,
Cuotas Mensuales,Country Club de Villa,d2658aab-8e81-49c0-943a-c301bb54ae00,Código Asociado más DNI,Por ejemplo: <b>7825</br>10320692 o <b>M234</b>07728661,,
Cobranzas,Costeño,4E14939A-6970-402D-9827-654E6D373C63,Cod. Cliente,El código de cliente tiene 10 dígitos.<br>Por ejemplo: 2000043212,,
Mantenimiento y Servicio,Costa del Sol,97e68b2f-afd1-4409-b71a-e938fb756d19,Código,,,
Cobranzas - VB,Cosmos Agencia Marítima SAC,804C321A-4F6A-456E-84CF-30B33DA1ABB0,RUC,,,
Cosmop - Soles,COSMOP,2c9a9072-c05b-4245-b179-1e257d8fd67e,Nro. de Cuenta o de Socio,,,
Edificio Real Uno,CORZO PAOLA Y CALMET MARCO,8F82460C-D73E-48FA-8816-0EB5DD0EB4D6,Código de Depósito,,,
Edificio Escala,CORZO PAOLA Y CALMET MARCO,D380B8CB-CB62-40A2-9D0B-53685A1CFAA3,Código de Depósito,El código tiene 3 dígitos. <br>Por ejemplo: 906,,
IEP Amancio Varona,Corporacion Montehermozo,09BA71A7-6385-4552-929B-9C1A6D82C7A3,DNI del Estudiante,,,
Pago Adelantado Soles,Corporacion Aceros Arequipa,D3A4157C-9C0F-4048-9A7F-209FDDEA2BF0,Ruc o Dni,,,
Cobranza Soles,Corporación Vimoda,0fc2b6b6-41e4-4546-aab2-78183241b4b6,Razon Social o Nombre,,,
Edificio Abril,Corporación MG,30e63925-ee60-4571-b41e-15999f96491c,Cod. Cliente,,,
Cobranzas,Corporación Khipu,FAC913F9-6A36-4922-9E97-7A049234572F,Cod. Cliente,El código de cliente sólo contiene números y son 8 dígitos.<br>Por ejemplo: 48396013,,
Cobranza Soles,Corporación JPC SAC,9D63D809-C9BE-4C4F-92DA-DC18A07BF95E,RUC,,,
Recaudación Ex Trabajador,Corporación Financiera de Desarrollo,0d4cb91a-0f35-406c-9825-6bbcb04090f4,DNI,,,
Raíz Soles,Corporación Financiera de Desarrollo,B6CF1085-8673-4B7C-AF9C-3B3C1C7CF156,DNI o RUC,,,
Ponte al Día,Corporación Financiera de Desarrollo,9C0D31AB-7002-4178-B136-3DEBE58023BD,Nro. de Crédito,El número de crédito tiene 13 dígitos. <br>Por ejemplo: 9010000001311<br><br><b>No es tu DNI</b>,,
Corporación Cuotas,Corporación Cayman SAC,423c1e68-7ca0-4721-94d4-94245fb0bdaa,DNI,,,
Corpesa,Corpesa,6b715bc1-4e2d-4974-b6d8-83e6ac9edfca,DNI o RUC,,,
Cobranza Soles,Coopse La Unión,9180829b-273c-4a49-b6b2-5c5e14a003a5,Código de Cliente,El código de cliente tiene 6 dígitos.<br>Por ejemplo: <b>457201</b>,,
Conceptos Varios,Coopse La Unión,8daad282-c3a7-4b46-a033-d4056de4f5db,Código de Cliente,El código de cliente tiene 6 dígitos.<br>Por ejemplo: <b>457201</b>,,
Créditos Soles,Cooperativa San Cristobal,eb52d7be-c81c-4aeb-8125-c32c097feaa4,Número de Préstamo,La mayoría de números de préstamo tienen 7 dígitos y empiezan con un 3.<br>Por ejemplo: 3101946,,
Préstamos - Aportes Soles,Cooperativa Rehabilitadora,3a9f903a-6cc6-4aed-b483-e4ab39ae4bda,DNI o RUC,,,
Préstamos Soles,Cooperativa Pacífico,926e72be-c18c-4bd5-b46b-3c6d9c71d45d,DNI o RUC o CE,,,
Prestamos,Cooperativa Pacífico,0e8323c0-9010-41b5-9878-ff287604d793,Nro. de DNI RUC o CE,,,
Convenio Tumi,Cooperativa El Tumi,9c87e4d8-5f94-4383-b57a-b21a49397345,DNI,,,
Pago Crédito Soles,Coopac Virgen de las Nieves,882E83F8-7D7D-43B3-81C0-0A62BBFEF039,DNI,,,
Préstamos,Coopac Santo Cristo de Bagazan,2ad665c0-500b-4c5d-bedf-f4f45203fb88,DNI,,,
Pago de Créditos,Coopac San Martín de Porres,8E6E209C-A183-4ADE-A067-4E1B9C51FF3D,DNI,,,
Cobranzas,Coopac San Hilarión,31fd73f7-65dc-4d54-8c7c-d42301f736be,DNI,,,
Ahorros,COOPAC SAN CRISTOBAL,A7C8A89C-ADDB-479E-BFDF-ADA401D720D4,Nro. de DNI,,,
Cobranza Préstamos,Coopac Prisma,88a8be2a-d2cc-413b-b4d9-cd8de095ec93,Código de Expediente,La mayoría de códigos de cliente tienen el siguiente formato: <b>01119405</b>,,
Pagos Varios,Coopac Los Andes,41bddd44-54f6-4b7b-bb46-aeede3e8a390,DNI o RUC,,,
Cuota,Coopac Kori,5DB0F6ED-33AA-4A5D-8443-3BD423B02354,Código de Grupo,El código de grupo tiene 12 caracteres. Puede tener un 0 al inicio.<br><br>Por ejemplo: 082310589492,,
Pago de Cuota,COOPAC Isabel,D2056C8D-8A44-4C4D-BFC9-2B1F7F2F0FCD,Crédito o Grupo,"Puedes pagar hasta S/.3,000 en esta empresa.",,
Créditos Soles,Coop Santa Maria,22c0b7af-80ad-40af-a96c-d8110915f22b,DNI,,,
Servicios,Contugas,0fba876c-7a0c-422f-ad45-0c9488c6b775,Cod. Cliente,"Escribe los 6 dígitos de tu código de cliente. Encuéntralo en la esquina superior derecha del recibo o llamando al canal de atención de CONTUGAS, al (056) 53-1919.",,
Servicio Local,Contrans SAC,172aba7d-a138-45a3-8a81-36e652bb1a7a,Nro. de Servicio,,,
Espacio de Sepultura,Consorcio Montblack,3d9a0a1e-1dd6-424d-a02a-f10b97f1bb64,Cod. Cliente,El código de cliente sólo contiene números.<br>Por ejemplo: <b>11906</b>,,
Cobranza Pago Cuota,Consorcio El Pino Scander,368d5dd0-34b6-40cd-8e1a-f1e6c3a9b80a,Nro. de Contrato,,,
Cobranza Pago Cuota,Consorcio Don Carlos,9ffc7678-7aa0-47bb-8cac-db88d4a988b1,DNI,,,
Cobranza Pago Cuota,Consorcio Cañete I,10659d0d-1ff4-45d2-8cb1-29a5433e9f71,Nro. de Contrato,El número de contrato sólo contiene números.<br>Por ejemplo: 621888,,
Pago de Letras Cuotas,Consorcio Barranca II,0b2c251c-795a-449f-879d-919601806c10,Nro. de Contrato,,,
Pensiones,Cons Educ Cesar Vallejo,717255c7-ac7e-472c-bf28-aab37d3a5849,DNI,"Puedes pagar hasta S/.3,000 en esta empresa.",,
Troncal 1,Conjunto Residencial Ciudad Nueva,823E65A3-703F-40F5-BB2E-09AC3E33760B,Nombre de Torre Número de Departamento,,,
Troncal 3,Conjunto Residencial Ciudad Nueva,BCEA1A6A-6FE6-4E13-A937-492501260EA2,Nombre de Torre Número de Departamento,,,
Troncal 4,Conjunto Residencial Ciudad Nueva,42548C5B-0EA9-4412-8767-6D74C00799AA,Nombre de Torre Número de Departamento,,,
Troncal 2,Conjunto Residencial Ciudad Nueva,649AB61F-3DB5-4D22-B2F0-9063CA3133DC,Nombre de Torre Número de Departamento,Por ejemplo: G403 / L508 / K401,,
Cuota de Mantenimiento,Conjunto Residencial Alto Benavides,405CF0C3-B632-49E4-82F0-7D08B3BE3389,Torre y Departamento,Por ejemplo: <b>D507 / E1009 / B908</b>,,
Cobranza,Confiteca,9f6fc380-67e2-4b88-9b91-c994a2abe61d,DNI o RUC,,,
Recaudadora,Conferencia Episcopal Peruana,AB4BCDE8-D484-4FB4-A2C3-16867DF8D4B0,DNI,,,
Cuota de Mantenimiento,Condominio Las Brisas,108fa7cd-55f4-4203-bb92-b30c589a5f10,Nro. de Lote,,,
Cobranza Castillo Mar,Condominio el Castillo,9719C48E-3DBA-41CA-84EF-FE0E00A09F15,DNI,,,
Cobranza Soles,Comunal,556a7c77-1e43-462f-b4e5-8849d0efc255,RUC o DNI,,,
Cobranzas,Comunal,5436f12b-18bd-4b93-a9ae-01547998621c,DNI o RUC,,,
Pagos Varios,Computacion Informatica y Servicios Elecronicos,5c00273e-2a8d-4e13-890e-911e985979f0,DNI o RUC,,,
Comercializadora Tulipanes,Comercializadora Tulipanes,37282078-0859-4DC2-8D6B-D3D1D87FF7DF,DNI o RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Comercializadora Salem,Comercializadora Salem,413E56D3-F768-4F85-B84C-7B5FA3B630D9,DNI o RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Comercializadora Praderas del Oriente,Comercializadora Praderas del Oriente,369AE4F3-F669-4678-AD37-541BF0C2D1FD,DNI o RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Comercializadora Codisal,Comercializadora Codisal,650EC448-1257-4F1E-A524-A5F525C6F6E6,DNI o RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
